 2003  08  26   1950.000   E
 2003  08  27   1880.000   E
 2003  08  28   1940.000   A
 2003  08  29   1960.000   E
 2003  08  30   1920.000   E
 2003  08  31   1900.000   E
 2003  09  01   1880.000   E
 2003  09  02   1880.000   A
 2003  09  03   1780.000   
 2003  09  04   1730.000   
 2003  09  05   1720.000   
 2003  09  06   1680.000   
 2003  09  07   1660.000   
 2003  09  08   1700.000   
 2003  09  09   1790.000   
 2003  09  10   1820.000   
 2003  09  11   1820.000   
 2003  09  12   1760.000   
 2003  09  13   1670.000   
 2003  09  14   1580.000   
 2003  09  15   1540.000   
 2003  09  16   1540.000   
 2003  09  17   1510.000   
 2003  09  18   1490.000   
 2003  09  19   1500.000   
 2003  09  20   1440.000   
 2003  09  21   1360.000   
 2003  09  22   1330.000   
 2003  09  23   1430.000   
 2003  09  24   1430.000   
 2003  09  25   1470.000   
 2003  09  26   1650.000   
 2003  09  27   1740.000   
 2003  09  28   1710.000   
 2003  09  29   1630.000   
 2003  09  30   1550.000   
 2003  10  01   1470.000   
 2003  10  02   1380.000   
 2003  10  03   1320.000   
 2003  10  04   1270.000   A
 2003  10  05   1230.000   E
 2003  10  06   1200.000   E
 2003  10  07   1180.000   E
 2003  10  08   1180.000   E
 2003  10  09   1200.000   E
 2003  10  10   1230.000   E
 2003  10  11   1310.000   E
 2003  10  12   1340.000   
 2003  10  13   1480.000   
 2003  10  14   1380.000   
 2003  10  15   1310.000   A
 2003  10  16   1770.000   A
